tweet_url,text,user,tweet_id,timestamp,datetime,date,hour,ymdh,retweet,retweeting
https://twitter.com/jobeaux79/status/1448411879974518785,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",jobeaux79,1448411879974518785,1634163277034,2021-10-13 22:14:37.034,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/rose_m1/status/1448411774450126853,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",rose_m1,1448411774450126853,1634163251875,2021-10-13 22:14:11.875,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/tobierob_/status/1448411729700950020,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,tobierob_,1448411729700950020,1634163241206,2021-10-13 22:14:01.206,2021-10-13,22,2021101322,True,@RollingStone
https://twitter.com/PublishedReport/status/1448411008469512196,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",PublishedReport,1448411008469512196,1634163069251,2021-10-13 22:11:09.251,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/CherZim7/status/1448410993525080072,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",CherZim7,1448410993525080072,1634163065688,2021-10-13 22:11:05.688,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/kathy_jolly/status/1448410649885913089,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",kathy_jolly,1448410649885913089,1634162983758,2021-10-13 22:09:43.758,2021-10-13,22,2021101322,True,@gbrough10
https://twitter.com/RSPolitics/status/1448410498312163337,"Trump is supporting an absurd election audit in a state he lost handily, while calling for the Republicans who aren’t fully on board to be voted out of office

https://t.co/YhFJ890AD7",RSPolitics,1448410498312163337,1634162947620,2021-10-13 22:09:07.620,2021-10-13,22,2021101322,False,
https://twitter.com/GrtrNbptBizness/status/1448410441387069448,RT @RollingStone: Trump is laying the groundwork to steal Michigan in 2024. https://t.co/ou9Isby9w0,GrtrNbptBizness,1448410441387069448,1634162934048,2021-10-13 22:08:54.048,2021-10-13,22,2021101322,True,@RollingStone
https://twitter.com/ronniekelemen/status/1448410138638004233,@SalemDScendant @njdotcom hahaha... I'm embarrassing myself? 😆🤣🙃Where did the #stopthesteal come from? hahahaa. The level of stupidity out there is astounding... and you bring it to a higher level. Good job! 🤣,ronniekelemen,1448410138638004233,1634162861867,2021-10-13 22:07:41.867,2021-10-13,22,2021101322,False,
https://twitter.com/snickelsagoo/status/1448409512768114696,"RT @gbrough10: Kimberly Guilfoyle asking for full forensic audits IN ALL 50 STATES, of the 2020 National Presidential election. #StopTheSte…",snickelsagoo,1448409512768114696,1634162712648,2021-10-13 22:05:12.648,2021-10-13,22,2021101322,True,@gbrough10
